0,1,2
20.885908,-13.178027,16.611536
23.302528,14.582578,-1.2744406
4.459856,2.0649045,23.217432
19.560114,7.6264677,8.944465
30.254997,6.9596887,-2.7146564
14.970532,10.82742,9.938012
14.550668,10.3378525,1.1539326
24.693544,12.936803,-2.7643757
16.962868,-9.917378,14.428507
25.562029,-2.8965232,-4.1165924
25.071974,-4.056767,17.025888
16.16672,-18.51992,13.102153
22.12051,-11.0596895,3.8481917
19.904606,12.643546,0.9689225
23.577477,5.6256046,12.083277
22.498192,11.122596,-1.0921825
17.81468,-3.2851973,20.033632
27.349821,-6.0821834,-9.815696
28.588242,21.586065,-1.5021702
17.658552,-10.719931,15.1530485
24.475231,19.86308,-4.2921352
9.442792,-1.3786124,19.976316
29.197594,-6.949061,-4.6223183
26.009888,16.173939,7.9998617
16.614851,6.6996217,10.831591
22.455736,2.6694162,0.4797233
23.28915,9.253404,18.810509
24.526798,21.52011,8.891183
16.30006,3.8634634,10.112448
13.222714,17.129528,7.2999763
18.138607,9.342296,16.152035
23.309288,12.167904,19.725279
12.770472,-20.67158,10.11436
13.361007,16.42561,4.8698006
15.445203,8.278386,-1.03511
13.977483,-22.160358,1.7888309
30.468002,9.742978,5.56431
18.11096,5.7375603,10.086175
25.08657,18.781607,3.4593494
18.984207,-8.405043,0.1768675
25.054092,-7.8468003,-12.550816
25.40298,-10.866826,8.92578
13.672084,-24.720383,2.7238464
24.933907,5.719068,2.1027117
22.053751,-2.7867496,15.986867
31.405413,8.991735,4.379625
20.08166,1.1143068,7.4151745
26.317112,-13.3943205,11.169546
12.960015,-21.242817,13.257752
17.788439,-12.266146,-0.7963951
26.506536,-0.94297945,7.2051344
17.517433,-12.799351,14.523135
23.953402,5.0986176,7.538693
19.84546,5.1826463,17.431238
12.799816,-20.407478,10.35318
20.179924,15.576682,-4.8284965
23.134708,13.189818,-4.4468007
20.052994,8.251451,-0.65303504
19.748043,10.947913,14.159195
23.830809,11.393014,-1.4546815
25.946444,18.713402,6.837642
32.35075,6.8480906,3.797485
21.583084,15.461628,12.408027
22.226183,-5.87724,-4.0752234
18.49666,-22.608364,-0.18955056
28.261297,-5.19576,7.9986773
27.102425,4.1598377,13.181882
21.244642,16.254608,-3.7040029
18.601715,9.819739,10.853753
22.602169,-16.272755,-9.332964
16.243177,6.1997137,9.397063
24.462683,11.811742,5.85273
14.274963,13.11095,-0.4889379
17.144344,1.8224897,13.617715
25.042469,1.2218817,-7.371972
29.937035,7.328304,-2.7250454
20.144785,-7.4582243,11.388417
26.34949,23.44898,7.375552
29.194843,14.029986,1.6205412
25.424423,1.8174427,-3.8917294
26.008087,-11.669297,-12.176365
21.949266,20.966965,-0.05788426
21.239536,16.211227,13.251007
29.076582,8.727451,2.4049196
23.390223,-7.143774,-4.5807543
25.4054,3.206261,10.378166
22.768715,-4.2840285,17.311258
